m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Język rosyjski PR,2,69,0,000217580
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Matematyka PR,27,35,26,000217580
m.Łódź,XXIV Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie w Łodzi,Marysińska 61/67,Łódź,Wiedza o społeczeństwie PR,1,25,0,000217580
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Biologia PR,30,20,33,000217395
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Chemia PR,9,22,96,000217395
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Geografia PR,15,33,0,000217395
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Historia muzyki PR,1,20,0,000217395
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Historia PR,12,35,0,000217395
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Historia sztuki PR,1,11,67,000217395
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Język angielski PR,55,55,85,000217395
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Język polski PR,35,63,0,000217395
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Język rosyjski PR,3,59,33,000217395
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Matematyka PR,5,12,40,000217395
m.Łódź,XV Liceum Ogólnokształcące im.J.Kasprowicza,Traktorowa 77,Łódź,Wiedza o społeczeństwie PR,10,22,50,000217395
m.Łódź,Katolickie Liceum Ogólnokształcące im. Jana Pawła II w Łodzi,Baczyńskiego 156,Łódź,Biologia PR,6,30,28,101482423
m.Łódź,Katolickie Liceum Ogólnokształcące im. Jana Pawła II w Łodzi,Baczyńskiego 156,Łódź,Chemia PR,4,20,83,101482423
m.Łódź,Katolickie Liceum Ogólnokształcące im. Jana Pawła II w Łodzi,Baczyńskiego 156,Łódź,Fizyka PR,4,62,8,101482423
m.Łódź,Katolickie Liceum Ogólnokształcące im. Jana Pawła II w Łodzi,Baczyńskiego 156,Łódź,Geografia PR,6,55,56,101482423
m.Łódź,Katolickie Liceum Ogólnokształcące im. Jana Pawła II w Łodzi,Baczyńskiego 156,Łódź,Historia PR,3,60,0,101482423
m.Łódź,Katolickie Liceum Ogólnokształcące im. Jana Pawła II w Łodzi,Baczyńskiego 156,Łódź,Język angielski PR,18,75,11,101482423
m.Łódź,Katolickie Liceum Ogólnokształcące im. Jana Pawła II w Łodzi,Baczyńskiego 156,Łódź,Język francuski PR,1,62,0,101482423
m.Łódź,Katolickie Liceum Ogólnokształcące im. Jana Pawła II w Łodzi,Baczyńskiego 156,Łódź,Język niemiecki PR,1,70,0,101482423
m.Łódź,Katolickie Liceum Ogólnokształcące im. Jana Pawła II w Łodzi,Baczyńskiego 156,Łódź,Język polski PR,5,51,50,101482423
m.Łódź,Katolickie Liceum Ogólnokształcące im. Jana Pawła II w Łodzi,Baczyńskiego 156,Łódź,Matematyka PR,10,56,20,101482423
m.Łódź,"Prywatne Liceum Ogólnokształcące dla Dorosłych ""ALFA""",Pomorska 16,Łódź,Filozofia PR,1,6,0,000830049
m.Łódź,"Prywatne Liceum Ogólnokształcące dla Dorosłych ""ALFA""",Pomorska 16,Łódź,Język angielski PR,1,36,0,000830049
m.Łódź,Technikum nr 13 w Zespole Szkół Geodezyjno-Technicznych im. Sybiraków w  Łodzi,Skrzydlata 15,Łódź,Biologia PR,7,25,24,000932005
m.Łódź,Technikum nr 13 w Zespole Szkół Geodezyjno-Technicznych im. Sybiraków w  Łodzi,Skrzydlata 15,Łódź,Chemia PR,1,11,67,000932005
m.Łódź,Technikum nr 13 w Zespole Szkół Geodezyjno-Technicznych im. Sybiraków w  Łodzi,Skrzydlata 15,Łódź,Fizyka PR,9,17,59,000932005
